OrderLineID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,WarehouseID,CategoryID,SubCategoryID,CampaignID,Channel,Quantity,UnitPrice,DiscountAmount,ShippingCost,ReturnFlag,ReturnAmount,CostAmount,SalesAmount,ProfitAmount
197,26942,22-01-2022,24-01-2022,47,47,47,2,7,47,App,9,716.69,148.08,27.95,0,366.17,1681.21,6302.13,4226.8
198,38000,22-01-2022,26-01-2022,48,48,48,3,8,48,App,8,2621.26,264.56,108.61,0,436.73,1711.43,20705.52,18448.75
199,33806,22-01-2022,25-01-2022,49,49,49,4,9,49,App,8,3900.72,234.02,110.26,1,425.5,1596.18,30971.74,28839.8
200,34792,22-01-2022,28-01-2022,50,50,50,5,10,50,Website,7,3688.2,171.76,45.88,0,255.75,419,25645.64,24925.01
201,32809,22-01-2022,23-01-2022,1,1,1,1,1,1,App,9,1380.03,235.96,144.43,0,311.14,1925.17,12184.31,9803.57
202,34855,23-01-2022,27-01-2022,2,2,2,2,2,2,Website,3,4272.6,372.46,122.42,0,460.4,2183.37,12445.34,9679.15
203,29108,23-01-2022,24-01-2022,3,3,3,3,3,3,Website,8,617.74,229.66,109.24,0,370.54,50.82,4712.26,4181.66
204,26458,23-01-2022,29-01-2022,4,4,4,4,4,4,App,1,658.84,253.08,118.07,1,178.94,295.88,405.76,-187.13
205,22756,23-01-2022,24-01-2022,5,5,5,5,5,5,App,1,4261.59,350.57,73.55,1,175.18,1647.96,3911.02,2014.33
206,26853,23-01-2022,25-01-2022,6,6,6,1,6,6,App,6,1297.66,420.81,79.23,0,183.31,2524.89,7365.15,4577.72
207,27709,23-01-2022,27-01-2022,7,7,7,2,7,7,Marketplace,8,3569.77,263.43,133.13,0,247.6,1622.71,28294.73,26291.29
208,38320,23-01-2022,27-01-2022,8,8,8,3,8,8,Website,8,144.49,474.09,23.3,0,181.24,1331.89,681.83,-854.6
209,39475,23-01-2022,29-01-2022,9,9,9,4,9,9,Marketplace,1,558.65,176.72,124.31,0,93.75,2813.52,381.93,-2649.65
210,32847,23-01-2022,25-01-2022,10,10,10,5,10,10,App,1,3085.51,126.28,78.18,0,297.46,275.1,2959.23,2308.49
211,37352,23-01-2022,26-01-2022,11,11,11,1,1,11,Marketplace,9,993.84,346.54,80.32,0,434.61,457.69,8598.02,7625.4
212,27297,24-01-2022,25-01-2022,12,12,12,2,2,12,Marketplace,9,238.25,87.87,62.34,0,246.27,2071.16,2056.38,-323.39
213,36256,24-01-2022,29-01-2022,13,13,13,3,3,13,App,7,2388.04,449.98,98.92,0,109.57,371.03,16266.3,15686.78
214,23203,24-01-2022,25-01-2022,14,14,14,4,4,14,App,1,1719.55,193.29,107.84,0,406.53,448.65,1526.26,563.24
215,26499,24-01-2022,25-01-2022,15,15,15,5,5,15,Website,2,4031.06,349.07,40.9,1,377.87,2622.19,7713.05,4672.09
216,25173,24-01-2022,27-01-2022,16,16,16,1,6,16,Website,8,4112.26,285.09,93.54,0,350.11,670.07,32612.99,31499.27
217,37273,24-01-2022,25-01-2022,17,17,17,2,7,17,Marketplace,8,3110.67,27.2,80.44,0,337.36,1886.18,24858.16,22554.18
218,31650,24-01-2022,26-01-2022,18,18,18,3,8,18,App,5,1535.87,354.54,121.65,0,391.14,1220.44,7324.81,5591.58
219,29173,24-01-2022,26-01-2022,19,19,19,4,9,19,Website,2,2361.97,395,90.89,1,415.13,453.34,4328.94,3369.58
220,27382,24-01-2022,28-01-2022,20,20,20,5,10,20,Website,3,3541.05,491.24,75.84,0,449.1,1188.96,10131.91,8418.01
221,39915,25-01-2022,31-01-2022,21,21,21,1,1,21,Marketplace,5,439.61,208.06,88.76,1,304.97,1277.92,1989.99,318.34
222,20801,25-01-2022,30-01-2022,22,22,22,2,2,22,Marketplace,3,1729.24,251.47,83.77,0,196.8,1904.47,4936.25,2751.21
223,28234,25-01-2022,26-01-2022,23,23,23,3,3,23,Marketplace,1,4129.61,437.43,141.57,0,44.95,502.8,3692.18,3002.86
224,33897,25-01-2022,26-01-2022,24,24,24,4,4,24,App,6,2089.54,134.6,60.55,0,361.21,160.19,12402.64,11820.69
225,35197,25-01-2022,28-01-2022,25,25,25,5,5,25,Website,5,3160.87,94.57,24.86,0,70.6,1837.67,15709.78,13776.65
226,39733,25-01-2022,31-01-2022,26,26,26,1,6,26,Website,3,572.04,66.46,106.06,0,434.26,242.95,1649.66,866.39
227,29969,25-01-2022,27-01-2022,27,27,27,2,7,27,Website,9,3907.53,489.13,98.5,0,202.94,503.91,34678.64,33873.29
228,23201,25-01-2022,30-01-2022,28,28,28,3,8,28,Marketplace,8,592.28,135.18,138.3,0,438.07,2945.34,4603.06,1081.35
229,36733,25-01-2022,29-01-2022,29,29,29,4,9,29,App,7,4321.47,378.7,35.27,0,259.24,117.16,29871.59,29459.92
230,29972,26-01-2022,28-01-2022,30,30,30,5,10,30,Marketplace,2,622.35,224.83,87.94,0,226.74,1944.72,1019.87,-1239.53
231,20583,26-01-2022,01-02-2022,31,31,31,1,1,31,Marketplace,5,4465.37,120.29,39.6,0,181.79,459.53,22206.56,21525.64
232,32719,26-01-2022,30-01-2022,32,32,32,2,2,32,App,5,1882.47,456.67,79.24,0,30.67,2472.47,8955.68,6373.3
233,23377,26-01-2022,29-01-2022,33,33,33,3,3,33,App,6,3160.2,231.9,123.92,0,5.76,1766.21,18729.3,16833.41
234,34855,26-01-2022,29-01-2022,34,34,34,4,4,34,Marketplace,6,4248.1,282.98,131.46,0,254.34,1443.79,25205.62,23376.03
235,23401,26-01-2022,27-01-2022,35,35,35,5,5,35,App,3,150.18,111.25,128.4,0,450.55,1408.2,339.29,-1647.86
236,33636,26-01-2022,01-02-2022,36,36,36,1,6,36,Marketplace,4,1401.9,162.08,91.16,0,293.06,2029.29,5445.52,3032.01
237,39569,26-01-2022,31-01-2022,37,37,37,2,7,37,Website,1,4550.86,373.84,102.41,0,431.19,2524.11,4177.02,1119.31
238,35738,26-01-2022,30-01-2022,38,38,38,3,8,38,App,1,2002.06,171.52,91.7,0,499.88,70.44,1830.54,1168.52
239,26772,27-01-2022,29-01-2022,39,39,39,4,9,39,Website,5,3561.24,252.98,92.96,0,89.31,109.74,17553.22,17261.21
240,39731,27-01-2022,02-02-2022,40,40,40,5,10,40,App,4,786.06,57.18,135.07,0,329.79,853.73,3087.06,1768.47
241,30131,27-01-2022,02-02-2022,41,41,41,1,1,41,Marketplace,7,3424.02,425.03,47.21,0,208.45,2227.87,23543.11,21059.58
242,20788,27-01-2022,30-01-2022,42,42,42,2,2,42,Marketplace,7,458.49,368.79,77.04,0,104.4,621.66,2840.64,2037.54
243,36184,27-01-2022,28-01-2022,43,43,43,3,3,43,Marketplace,4,3614.89,380.37,99.31,0,120.45,1249.86,14079.19,12609.57
244,22889,27-01-2022,28-01-2022,44,44,44,4,4,44,Marketplace,2,1686.64,89.09,119.5,0,122.33,1547.4,3284.19,1494.96
245,29569,27-01-2022,31-01-2022,45,45,45,5,5,45,Marketplace,4,2382.65,247.58,119.05,0,364.83,1150.16,9283.02,7648.98
246,30141,27-01-2022,30-01-2022,46,46,46,1,6,46,Marketplace,8,914.67,13.77,35.24,0,177.5,1420.68,7303.59,5670.17
247,39656,27-01-2022,02-02-2022,47,47,47,2,7,47,App,2,3176.46,157.54,48.85,0,127.87,2406.31,6195.38,3612.35
248,31934,28-01-2022,02-02-2022,48,48,48,3,8,48,App,5,1754.08,174.01,138.5,0,442.98,726.14,8596.39,7288.77
249,29769,28-01-2022,31-01-2022,49,49,49,4,9,49,Website,7,1978.54,456.85,66.48,1,17.17,1013.89,13392.93,12295.39
250,27612,28-01-2022,01-02-2022,50,50,50,5,10,50,App,6,3295.75,496.39,20.35,0,367.81,1603.4,19278.11,17286.55
251,38876,28-01-2022,01-02-2022,1,1,1,1,1,1,App,9,976.42,308.87,45.97,0,480.28,2602.03,8478.91,5350.63
252,36205,28-01-2022,31-01-2022,2,2,2,2,2,2,Website,2,4274.84,258.38,146.04,0,312.82,655.44,8291.3,7177
253,33934,28-01-2022,01-02-2022,3,3,3,3,3,3,Website,4,3722.5,220.04,60.27,0,274.08,1598.03,14669.96,12737.58
254,30095,28-01-2022,31-01-2022,4,4,4,4,4,4,Marketplace,7,2930.88,9.15,99.78,0,30.72,2633.54,20507.01,17742.97
255,24240,28-01-2022,30-01-2022,5,5,5,5,5,5,Website,8,728.83,400.06,114.46,0,251.48,381.88,5430.58,4682.76
256,38706,28-01-2022,31-01-2022,6,6,6,1,6,6,Website,5,3466.84,335.91,104.06,0,180.7,2178.23,16998.29,14535.3
257,30748,29-01-2022,01-02-2022,7,7,7,2,7,7,App,5,188.69,324.64,69.08,0,389.05,710,618.81,-549.32
258,25298,29-01-2022,02-02-2022,8,8,8,3,8,8,Marketplace,4,4041.54,404.52,75.95,0,405.89,562.14,15761.64,14717.66
259,21861,29-01-2022,02-02-2022,9,9,9,4,9,9,Website,9,1588.61,464.03,128.94,1,83.8,747.23,13833.46,12873.49
260,34142,29-01-2022,30-01-2022,10,10,10,5,10,10,Marketplace,4,674.34,194.77,106.16,0,261.12,1533.45,2502.59,601.86
261,27320,29-01-2022,30-01-2022,11,11,11,1,1,11,Marketplace,3,906,213.2,23.05,0,429.97,1830.02,2504.8,221.76
262,31367,29-01-2022,31-01-2022,12,12,12,2,2,12,Website,9,4819.36,487.57,46.45,0,312.26,623.04,42886.67,41904.92
263,37482,29-01-2022,30-01-2022,13,13,13,3,3,13,Website,7,3891.77,332.21,57.22,0,240.49,380.29,26910.18,26232.18
264,25247,29-01-2022,01-02-2022,14,14,14,4,4,14,Website,9,1265.57,425.68,67.51,0,449.03,1385.36,10964.45,9062.55
265,21734,29-01-2022,02-02-2022,15,15,15,5,5,15,Website,4,4820.98,110.78,95,0,483.24,219.32,19173.14,18375.58
266,24663,30-01-2022,31-01-2022,16,16,16,1,6,16,Marketplace,3,786.58,158.54,67.65,0,117.64,1639.86,2201.2,376.05
267,25909,30-01-2022,31-01-2022,17,17,17,2,7,17,App,8,3694.28,195.8,127.25,0,91.4,2064.47,29358.44,27075.32
268,39800,30-01-2022,01-02-2022,18,18,18,3,8,18,Marketplace,4,3318.02,158.47,81.6,1,432.41,2840.08,13113.61,9759.52
269,32818,30-01-2022,05-02-2022,19,19,19,4,9,19,Marketplace,3,4125.24,442.12,85.28,0,121.47,471.68,11933.6,11255.17
270,37064,30-01-2022,01-02-2022,20,20,20,5,10,20,Marketplace,4,1970.32,255.76,75.56,1,423.92,1328.27,7625.52,5797.77
271,28163,30-01-2022,02-02-2022,21,21,21,1,1,21,Website,2,2068.99,476.82,60.36,0,150.59,807.28,3661.16,2642.93
272,38454,30-01-2022,03-02-2022,22,22,22,2,2,22,Website,4,3160.38,160.66,114.22,0,9.59,692.81,12480.86,11664.24
273,33358,30-01-2022,01-02-2022,23,23,23,3,3,23,App,7,2051.21,18.62,49.84,0,210.97,1582.6,14339.85,12496.44
274,26668,30-01-2022,31-01-2022,24,24,24,4,4,24,App,3,302.62,69.03,109.63,0,20.18,473.15,838.83,235.87
275,33016,31-01-2022,04-02-2022,25,25,25,5,5,25,App,1,3675.57,108.54,88.86,0,104,95.47,3567.03,3278.7
276,28001,31-01-2022,04-02-2022,26,26,26,1,6,26,Marketplace,8,3240.64,319.98,33.29,0,239.68,528.3,25605.14,24803.87
277,29921,31-01-2022,01-02-2022,27,27,27,2,7,27,App,6,2176.19,90.54,22.34,0,19.25,1039.77,12966.6,11885.24
278,22191,31-01-2022,02-02-2022,28,28,28,3,8,28,Marketplace,3,1583.86,190.75,42.03,0,16.61,82.37,4560.83,4419.82
279,28859,31-01-2022,01-02-2022,29,29,29,4,9,29,Website,8,1671.56,397.69,118.93,0,77.57,2578.54,12974.79,10199.75
280,28872,31-01-2022,06-02-2022,30,30,30,5,10,30,Marketplace,6,3731.04,62.38,70,0,231.38,1771.54,22323.86,20250.94
281,39230,31-01-2022,04-02-2022,31,31,31,1,1,31,Website,1,3672.89,40.24,124.63,0,487.01,130.11,3632.65,2890.9
282,38847,31-01-2022,05-02-2022,32,32,32,2,2,32,Website,9,4112.7,269.99,85.25,0,46.71,724.41,36744.31,35887.94
283,24922,31-01-2022,05-02-2022,33,33,33,3,3,33,App,9,3834.68,349.03,24.26,0,310.98,2009.77,34163.09,31818.08
284,24392,31-01-2022,03-02-2022,34,34,34,4,4,34,Website,9,3813.93,455.48,129.99,0,248.54,138.32,33869.89,33353.04
285,39567,01-02-2022,02-02-2022,35,35,35,5,5,35,App,6,1333.69,330.99,141.71,0,30.08,1162.05,7671.15,6337.31
286,33541,01-02-2022,02-02-2022,36,36,36,1,6,36,App,6,597.9,473.09,29.65,0,17.07,335.16,3114.31,2732.43
287,39551,01-02-2022,04-02-2022,37,37,37,2,7,37,App,4,3832.59,122.26,47.09,0,110.92,1205.22,15208.1,13844.87
288,39381,01-02-2022,04-02-2022,38,38,38,3,8,38,Marketplace,8,583.23,170.91,113.02,0,342.38,2905.66,4494.93,1133.87
289,35015,01-02-2022,04-02-2022,39,39,39,4,9,39,App,9,4912.35,419.65,149.63,0,481.19,1392.27,43791.5,41768.41
290,23227,01-02-2022,05-02-2022,40,40,40,5,10,40,App,7,4387.94,405.53,133.92,0,278.04,1860.41,30310.05,28037.68
291,22024,01-02-2022,07-02-2022,41,41,41,1,1,41,Website,7,2713.96,332.45,32.86,0,22.89,1254.91,18665.27,17354.61
292,36713,01-02-2022,02-02-2022,42,42,42,2,2,42,Marketplace,2,1825.7,253.01,98.94,0,128.99,979.31,3398.39,2191.15
293,22486,01-02-2022,05-02-2022,43,43,43,3,3,43,App,2,2681.53,8.86,106.48,0,471.16,1851.33,5354.2,2925.23
294,21155,02-02-2022,05-02-2022,44,44,44,4,4,44,App,2,3698.08,140.22,102.01,0,6.26,1881.16,7255.94,5266.51
295,30082,02-02-2022,03-02-2022,45,45,45,5,5,45,App,4,3806.02,79.17,93.85,0,301.13,1865.23,15144.91,12884.7
296,24477,02-02-2022,06-02-2022,46,46,46,1,6,46,Website,9,460.96,25.59,57.99,0,89.46,129.11,4123.05,3846.49
297,38569,02-02-2022,08-02-2022,47,47,47,2,7,47,Website,5,4043.79,388.04,106.91,0,33.11,2104.76,19830.91,17586.13
298,27086,02-02-2022,06-02-2022,48,48,48,3,8,48,Website,2,3243.34,65.66,114.7,0,127.22,2043.72,6421.02,4135.38
299,22317,02-02-2022,08-02-2022,49,49,49,4,9,49,App,4,298.84,178.71,94.85,0,468.49,256.89,1016.65,196.42
300,23621,02-02-2022,05-02-2022,50,50,50,5,10,50,App,7,1634.49,488.73,84.63,0,380.88,610.99,10952.7,9876.2
301,24491,02-02-2022,08-02-2022,1,1,1,1,1,1,App,5,2602.14,204.58,48.47,0,85.61,1585.04,12806.12,11087
302,35916,02-02-2022,03-02-2022,2,2,2,2,2,2,App,8,1023.41,70.75,90.81,0,32.85,1114.3,8116.53,6878.57
303,35248,03-02-2022,06-02-2022,3,3,3,3,3,3,App,1,860.68,344.88,36.67,0,246.57,1749.25,515.8,-1516.69
304,22511,03-02-2022,04-02-2022,4,4,4,4,4,4,Website,5,169.98,404.97,29.45,0,26.33,2293.22,444.93,-1904.07
305,29546,03-02-2022,08-02-2022,5,5,5,5,5,5,App,4,4566.6,139.58,121.12,0,202.03,1666.78,18126.82,16136.89
306,35612,03-02-2022,05-02-2022,6,6,6,1,6,6,Marketplace,3,374.93,404.68,107.92,0,400.13,1403.99,720.11,-1191.93
307,27848,03-02-2022,09-02-2022,7,7,7,2,7,7,App,7,1893.46,135.76,104.37,0,250.33,827.76,13118.46,11936
308,34274,03-02-2022,05-02-2022,8,8,8,3,8,8,Website,1,1108.28,346.56,140.66,0,448.42,1865.7,761.72,-1693.06
309,37677,03-02-2022,05-02-2022,9,9,9,4,9,9,App,6,3731.06,62.4,69.5,0,395.63,2490.3,22323.96,19368.53
310,22465,03-02-2022,09-02-2022,10,10,10,5,10,10,Marketplace,8,3565.2,213.91,71.97,0,277.63,824.08,28307.69,27134.01
311,36304,03-02-2022,06-02-2022,11,11,11,1,1,11,App,2,4050.49,260.25,73.79,0,395.2,2375.01,7840.73,4996.73
312,35669,04-02-2022,09-02-2022,12,12,12,2,2,12,Marketplace,6,3122.36,362.64,80.49,0,47.43,1281.94,18371.52,16961.66
313,31294,04-02-2022,05-02-2022,13,13,13,3,3,13,Marketplace,1,2999.1,325.02,86.67,0,100.68,379.99,2674.08,2106.74
314,23175,04-02-2022,08-02-2022,14,14,14,4,4,14,Website,6,2094.84,426.67,121.14,0,350.21,2736.37,12142.37,8934.65
315,27849,04-02-2022,05-02-2022,15,15,15,5,5,15,Marketplace,6,3218.16,92.15,48.3,0,2.86,2060.82,19216.81,17104.83
316,32473,04-02-2022,08-02-2022,16,16,16,1,6,16,App,5,664.51,330.62,76.43,0,2.34,2530.97,2991.93,382.19
317,29425,04-02-2022,05-02-2022,17,17,17,2,7,17,Marketplace,7,3454.11,63.88,85.67,0,190.17,1981.98,24114.89,21857.07
318,32222,04-02-2022,10-02-2022,18,18,18,3,8,18,App,5,609.1,239.04,41.99,0,433.54,414.43,2806.46,1916.5
319,28444,04-02-2022,09-02-2022,19,19,19,4,9,19,App,8,4322.53,262.28,111.25,0,490.42,1647.78,34317.96,32068.51
320,28210,04-02-2022,08-02-2022,20,20,20,5,10,20,App,2,2577.85,13.63,27.32,0,324.92,1919.21,5142.07,2870.62
321,22759,05-02-2022,08-02-2022,21,21,21,1,1,21,App,6,2698.75,35.18,96.17,0,475.14,820.59,16157.32,14765.42
322,36091,05-02-2022,06-02-2022,22,22,22,2,2,22,Website,5,2965.8,419.64,46.28,0,423.84,1911.15,14409.36,12028.09
323,20002,05-02-2022,06-02-2022,23,23,23,3,3,23,App,2,3902.66,143.39,21.1,0,100.74,1722.03,7661.93,5818.06
324,37643,05-02-2022,09-02-2022,24,24,24,4,4,24,Website,7,2444.51,173.07,61.05,0,201.98,113.68,16938.5,16561.79
325,28190,05-02-2022,08-02-2022,25,25,25,5,5,25,Marketplace,4,2195.18,320.2,75.79,0,311.89,2653.54,8460.52,5419.3
326,35248,05-02-2022,08-02-2022,26,26,26,1,6,26,App,6,1512.83,110.36,126.25,0,75.66,1624.86,8966.62,7139.85
327,25773,05-02-2022,11-02-2022,27,27,27,2,7,27,Marketplace,5,727.39,96.43,73.02,0,156.55,1773.89,3540.52,1537.06
328,32786,05-02-2022,11-02-2022,28,28,28,3,8,28,Website,4,1032.68,210.77,139.01,0,378.19,496.42,3919.95,2906.33
329,38952,05-02-2022,11-02-2022,29,29,29,4,9,29,App,2,102.59,29.5,129.53,0,172.33,2421.76,175.68,-2547.94
330,35037,06-02-2022,12-02-2022,30,30,30,5,10,30,App,7,4360.17,458.49,45.06,0,462.97,1617.84,30062.7,27936.83
331,21885,06-02-2022,12-02-2022,31,31,31,1,1,31,Website,5,3848.3,470.05,40.24,0,203.39,311.19,18771.45,18216.63
332,27060,06-02-2022,12-02-2022,32,32,32,2,2,32,Marketplace,3,1171.54,224.1,51.7,0,109.88,2117.71,3290.52,1011.23
333,36331,06-02-2022,11-02-2022,33,33,33,3,3,33,Website,6,111.71,104.62,66.76,0,105.06,1492.35,565.64,-1098.53
334,27844,06-02-2022,09-02-2022,34,34,34,4,4,34,Marketplace,8,2511.37,235.29,95.85,0,343.61,1037.25,19855.67,18378.96
335,33450,06-02-2022,12-02-2022,35,35,35,5,5,35,Marketplace,2,2121.61,49.97,36.13,0,184.08,2768.67,4193.25,1204.37
336,29491,06-02-2022,09-02-2022,36,36,36,1,6,36,Marketplace,4,3902.43,198.9,89.17,0,118.63,2472.77,15410.82,12730.25
337,38722,06-02-2022,09-02-2022,37,37,37,2,7,37,App,3,2074.19,36.83,95.5,0,346.93,176.24,6185.74,5567.07
338,29268,06-02-2022,08-02-2022,38,38,38,3,8,38,Website,7,4334.15,353.08,105.92,0,210.7,2110.95,29985.97,27558.4
339,29139,07-02-2022,12-02-2022,39,39,39,4,9,39,App,8,569.61,137.86,91.51,0,423,557.8,4419.02,3346.71
340,26791,07-02-2022,13-02-2022,40,40,40,5,10,40,Website,8,1892.7,260.33,127.27,0,274.49,99.2,14881.27,14380.31
341,27171,07-02-2022,08-02-2022,41,41,41,1,1,41,Marketplace,4,4676.31,6.77,103.41,0,486.09,694.99,18698.47,17413.98
342,39115,07-02-2022,11-02-2022,42,42,42,2,2,42,App,2,157.48,262.32,140.19,0,187.23,190.88,52.64,-465.66
343,37253,07-02-2022,08-02-2022,43,43,43,3,3,43,App,6,2014.87,1.63,111.12,1,141.05,1932.79,12087.59,9902.63
344,20093,07-02-2022,12-02-2022,44,44,44,4,4,44,App,3,1372.55,462.6,76.69,0,322.28,2284.49,3655.05,971.59
345,22987,07-02-2022,11-02-2022,45,45,45,5,5,45,Marketplace,8,2706.12,250.58,47.26,0,354.18,575.53,21398.38,20421.41
346,32847,07-02-2022,12-02-2022,46,46,46,1,6,46,Website,3,1465.96,50.03,21.37,0,8.48,667.59,4347.85,3650.41
347,29967,07-02-2022,10-02-2022,47,47,47,2,7,47,Marketplace,2,4362.55,170.53,31.75,1,334.69,445.48,8554.57,7742.65
348,36218,08-02-2022,12-02-2022,48,48,48,3,8,48,App,9,4691.98,23.03,44.66,0,90.51,1708.98,42204.79,40360.64
349,30452,08-02-2022,11-02-2022,49,49,49,4,9,49,App,9,4260.76,265.45,48.14,0,479.43,1493.54,38081.39,36060.28
350,28627,08-02-2022,09-02-2022,50,50,50,5,10,50,Marketplace,9,2052.98,61.17,116.47,0,288,68.15,18415.65,17943.03
351,24947,08-02-2022,09-02-2022,1,1,1,1,1,1,App,3,4950.68,236.55,70.19,0,63.32,1140.42,14615.49,13341.56
352,26651,08-02-2022,12-02-2022,2,2,2,2,2,2,App,2,3701.68,152.75,62.19,0,26.36,309.74,7250.61,6852.32
353,23144,08-02-2022,12-02-2022,3,3,3,3,3,3,Website,4,1842.48,380.79,26.81,1,439.8,1758.01,6989.13,4764.51
354,39971,08-02-2022,14-02-2022,4,4,4,4,4,4,Website,2,559.09,241.13,90.03,0,425.31,1447.67,877.05,-1085.96
355,36460,08-02-2022,13-02-2022,5,5,5,5,5,5,Website,8,3368.53,424.09,99.68,0,217.05,1403.73,26524.15,24803.69
356,28959,08-02-2022,14-02-2022,6,6,6,1,6,6,Website,1,3669.98,470.67,134.12,0,43.75,2218.65,3199.31,802.79
357,28297,08-02-2022,13-02-2022,7,7,7,2,7,7,Website,2,700.05,484.76,85.37,0,194.99,1405.14,915.34,-770.16
358,26694,09-02-2022,15-02-2022,8,8,8,3,8,8,Website,6,2793.71,130.1,21,0,380.26,1484.23,16632.16,14746.67
359,35835,09-02-2022,12-02-2022,9,9,9,4,9,9,App,9,4936.73,383.78,28.49,0,330.75,1916.27,44046.79,41771.28
360,39257,09-02-2022,13-02-2022,10,10,10,5,10,10,App,5,1698.59,219.06,55.23,0,432.58,939,8273.89,6847.08
361,23346,09-02-2022,10-02-2022,11,11,11,1,1,11,Website,5,1579.29,213.09,38.09,0,375.6,2815.34,7683.36,4454.33
362,39532,09-02-2022,14-02-2022,12,12,12,2,2,12,Marketplace,3,4526.18,434.12,120.18,0,165.07,880.36,13144.42,11978.81
363,31340,09-02-2022,14-02-2022,13,13,13,3,3,13,Website,8,675.34,72.83,34.02,0,170.57,2745.64,5329.89,2379.66
364,20244,09-02-2022,10-02-2022,14,14,14,4,4,14,App,6,4674.28,238.91,40.9,0,323.88,2450.36,27806.77,24991.63
365,22625,09-02-2022,15-02-2022,15,15,15,5,5,15,Marketplace,2,3919.49,296.44,106.68,0,155.09,2723.43,7542.54,4557.34
366,23849,09-02-2022,14-02-2022,16,16,16,1,6,16,Marketplace,5,2015.12,33.06,51.15,0,433.83,590.67,10042.54,8966.89
367,29597,10-02-2022,13-02-2022,17,17,17,2,7,17,Marketplace,4,509.38,432.26,145.98,0,163.85,732.23,1605.26,563.2
368,27737,10-02-2022,14-02-2022,18,18,18,3,8,18,App,9,193.96,157.17,132.21,1,244.47,2551.06,1588.47,-1339.27
369,34024,10-02-2022,11-02-2022,19,19,19,4,9,19,Marketplace,4,1941.57,328.41,116.79,1,21.61,2873.66,7437.87,4425.81
370,32000,10-02-2022,14-02-2022,20,20,20,5,10,20,App,8,3556.23,464.04,64.61,0,59.05,2271.97,27985.8,25590.17
371,28333,10-02-2022,15-02-2022,21,21,21,1,1,21,App,1,2488.89,359.88,27.38,0,65.95,1932.12,2129.01,103.56
372,37276,10-02-2022,15-02-2022,22,22,22,2,2,22,Website,5,3719.39,443.01,63.73,0,172.07,2437.75,18153.94,15480.39
373,27310,10-02-2022,11-02-2022,23,23,23,3,3,23,App,9,3385.8,34.77,68.97,0,58.31,172.71,30437.43,30137.44
374,22399,10-02-2022,13-02-2022,24,24,24,4,4,24,Marketplace,3,2907.25,246.37,36.57,0,228.55,2570.31,8475.38,5639.95
375,24640,10-02-2022,12-02-2022,25,25,25,5,5,25,App,6,4840.75,282.42,35.68,0,134.58,879.33,28762.08,27712.49
376,39344,11-02-2022,12-02-2022,26,26,26,1,6,26,App,6,3669.08,344.52,106.85,0,136.23,217.14,21669.96,21209.74
377,30391,11-02-2022,13-02-2022,27,27,27,2,7,27,Website,6,4581.61,58.43,50.21,0,222.75,2060.71,27431.23,25097.56
378,37853,11-02-2022,17-02-2022,28,28,28,3,8,28,Website,4,1286.59,328.39,108.14,0,426.92,2270.72,4817.97,2012.19
379,30892,11-02-2022,13-02-2022,29,29,29,4,9,29,App,7,3596.83,73,91.28,0,380.87,1900.19,25104.81,22732.47
380,31197,11-02-2022,14-02-2022,30,30,30,5,10,30,App,3,3029.23,33.81,137.19,0,441.86,1082.91,9053.88,7391.92
381,33050,11-02-2022,17-02-2022,31,31,31,1,1,31,App,6,4629.05,234.66,123.63,0,495.09,395.76,27539.64,26525.16
382,23374,11-02-2022,13-02-2022,32,32,32,2,2,32,Website,5,2601.22,300.19,39.68,0,5.55,2318.52,12705.91,10342.16
383,32911,11-02-2022,17-02-2022,33,33,33,3,3,33,Website,3,1470.24,479.06,99.32,0,346.25,189.7,3931.66,3296.39
384,28847,11-02-2022,13-02-2022,34,34,34,4,4,34,Marketplace,2,1985.71,349.31,104.91,1,59.91,2291.11,3622.11,1166.18
385,34785,12-02-2022,15-02-2022,35,35,35,5,5,35,Marketplace,1,1172.27,295.7,132.07,0,468.41,2874.48,876.57,-2598.39
386,30960,12-02-2022,14-02-2022,36,36,36,1,6,36,Marketplace,8,1177.87,107.28,103.32,0,113.42,2990.6,9315.68,6108.34
387,33535,12-02-2022,14-02-2022,37,37,37,2,7,37,Marketplace,1,2405.07,76.02,38.29,0,174.98,1219.1,2329.05,896.68
388,28234,12-02-2022,14-02-2022,38,38,38,3,8,38,Website,5,4473.59,303.64,53.6,0,489.53,370.56,22064.31,21150.62
389,30503,12-02-2022,13-02-2022,39,39,39,4,9,39,Website,5,1040.16,111.47,102.89,1,433.6,328.87,5089.33,4223.97
390,25122,12-02-2022,13-02-2022,40,40,40,5,10,40,App,1,1510.56,353.3,138.55,0,23.6,1500.02,1157.26,-504.91
391,29852,12-02-2022,13-02-2022,41,41,41,1,1,41,Marketplace,9,4279.64,57.24,135.9,0,23.43,2385.68,38459.52,35914.51
392,25387,12-02-2022,15-02-2022,42,42,42,2,2,42,App,5,1762.36,169.82,66.69,0,409.42,191.24,8641.98,7974.63
393,27631,12-02-2022,18-02-2022,43,43,43,3,3,43,App,9,4815.83,386.54,127.99,0,35.19,546.57,42955.93,42246.18
394,27226,13-02-2022,18-02-2022,44,44,44,4,4,44,Website,6,1417.71,415.52,86.47,0,425.87,1786.42,8090.74,5791.98
395,25108,13-02-2022,15-02-2022,45,45,45,5,5,45,App,7,2266.5,172.62,80.36,0,462.31,302.1,15692.88,14848.11
